绊按锅龋,己喊,楷飞措,芭林瘤开,item_7,item_8,item_9,item_10,item_11,item_12,给嘎冕俺岿荐,给嘎冕酒捞袍俺荐,,,,7,8,9,10,11,12
13666,F,25技~29技,500,1,1,1,1,1,1,0,12,,,,,,,,,
13672,F,45技~49技,210,1,1,1,1,1,1,0,12,,,,,,,,,
13748,M,35技~39技,55,1,1,1,1,1,1,0,12,,,,,,,,,
13829,F,50技~54技,460,1,1,1,1,1,1,0,12,,,,,,,,,
13978,F,50技~54技,610,1,1,1,1,1,1,0,12,,,,,,,,,
14166,F,50技~54技,100,1,1,1,1,1,1,0,12,,,,,,,,,
14291,F,30技~34技,75,1,1,1,1,1,1,0,12,,,,,,,,,
14315,F,40技~44技,39,1,1,1,1,1,1,0,12,,,,,,,,,
14332,F,25技~29技,100,1,1,1,1,1,1,0,12,,,,,,,,,
14398,M,30技~34技,410,1,1,1,1,1,1,0,12,,,,,,,,,
14772,F,20技~24技,460,1,1,1,1,1,1,0,12,,,,,,,,,
14804,F,25技~29技,49,1,1,1,1,1,1,0,12,,,,,,,,,
14824,F,55技~59技,100,1,1,1,1,1,1,0,12,,,,,,,,,
14941,F,55技~59技,36,1,1,1,1,1,1,0,12,,,,,,,,,
15038,M,35技~39技,55,1,1,1,1,1,1,0,12,,,,,,,,,
15139,M,35技~39技,500,1,1,1,1,1,1,0,12,,,,,,,,,
15156,F,50技~54技,500,1,1,1,1,1,1,0,12,,,,,,,,,
15240,F,45技~49技,100,1,1,1,1,1,1,0,12,,,,,,,,,
15267,M,30技~34技,60,1,1,1,1,1,1,0,12,,,,,,,,,
15304,F,25技~29技,540,1,1,1,1,1,1,0,12,,,,,,,,,
15333,M,35技~39技,540,1,1,1,1,1,1,0,12,,,,,,,,,
15380,F,40技~44技,100,1,1,1,1,1,1,0,12,,,,,,,,,
15554,F,20技~24技,100,1,1,1,1,1,1,0,12,,,,,,,,,
15629,F,50技~54技,100,1,1,1,1,1,1,0,12,,,,,,,,,
15768,F,25技~29技,460,1,1,1,1,1,1,0,12,,,,,,,,,
15771,F,45技~49技,55,1,1,1,1,1,1,0,12,,,,,,,,,
15778,M,55技~59技,87,1,1,1,1,1,1,0,12,,,,,,,,,
15973,F,40技~44技,210,1,1,1,1,1,1,0,12,,,,,,,,,
15980,F,40技~44技,610,1,1,1,1,1,1,0,12,,,,,,,,,
16076,M,30技~34技,210,1,1,1,1,1,1,0,12,,,,,,,,,
16239,F,45技~49技,540,1,1,1,1,1,1,0,12,,,,,,,,,
16246,F,35技~39技,540,1,1,1,1,1,1,0,12,,,,,,,,,
16333,M,40技~44技,360,1,1,1,1,1,1,0,12,,,,,,,,,
16790,F,30技~34技,100,1,1,1,1,1,1,0,12,,,,,,,,,
17210,F,50技~54技,540,1,1,1,1,1,1,0,12,,,,,,,,,
17360,F,20技~24技,210,1,1,1,1,1,1,0,12,,,,,,,,,
17544,F,30技~34技,210,1,1,1,1,1,1,0,12,,,,,,,,,
17653,F,20技~24技,610,1,1,1,1,1,1,0,12,,,,,,,,,
17695,F,35技~39技,240,1,1,1,1,1,1,0,12,,,,,,,,,
17733,F,50技~54技,100,1,1,1,1,1,1,0,12,,,,,,,,,
17737,F,50技~54技,100,1,1,1,1,1,1,0,12,,,,,,,,,
17911,F,60技捞惑,100,1,1,1,1,1,1,0,12,,,,,,,,,
17929,F,25技~29技,100,1,1,1,1,1,1,0,12,,,,,,,,,
18516,F,55技~59技,100,1,1,1,1,1,1,0,12,,,,,,,,,
19123,F,25技~29技,82,1,1,1,1,1,1,0,12,,,,,,,,,
19249,F,25技~29技,100,1,1,1,1,1,1,0,12,,,,,,,,,
28,F,60技捞惑,47,1,2,1,1,1,1,0,11,,,,,,,,,
53,M,60技捞惑,65,1,2,1,1,1,1,0,11,,,,,,,,,
191,F,60技捞惑,60,1,1,1,1,2,1,0,11,,,,,,,,,
499,F,60技捞惑,100,2,1,1,1,1,1,0,11,,,,,,,,,
703,F,60技捞惑,16,1,1,2,1,1,1,0,11,,,,,,,,,
740,F,60技捞惑,210,1,1,1,1,2,1,0,11,,,,,,,,,
871,F,55技~59技,49,1,1,1,1,2,1,0,11,,,,,,,,,
1014,F,55技~59技,13,1,1,1,2,1,1,0,11,,,,,,,,,
1234,F,55技~59技,55,1,1,1,2,1,1,0,11,,,,,,,,,
1252,F,55技~59技,210,1,1,1,1,2,1,0,11,,,,,,,,,
1489,F,55技~59技,60,1,1,1,1,1,2,0,11,,,,,,,,,
1549,F,55技~59技,55,1,1,1,1,1,2,0,11,,,,,,,,,
1583,M,55技~59技,55,1,1,1,1,1,2,0,11,,,,,,,,,
1617,F,55技~59技,340,1,1,1,2,1,1,0,11,,,,,,,,,
1651,F,55技~59技,340,1,1,2,1,1,1,0,11,,,,,,,,,
1682,F,55技~59技,49,1,1,1,1,1,2,0,11,,,,,,,,,
1815,F,55技~59技,360,1,2,1,1,1,1,0,11,,,,,,,,,
2049,F,50技~54技,100,2,1,1,1,1,1,0,11,,,,,,,,,
2112,F,50技~54技,460,1,1,1,1,1,2,0,11,,,,,,,,,
2292,F,50技~54技,210,2,1,1,1,1,1,0,11,,,,,,,,,
2378,F,50技~54技,16,1,1,1,1,1,2,0,11,,,,,,,,,
2448,F,50技~54技,100,1,2,1,1,1,1,0,11,,,,,,,,,
2544,F,50技~54技,100,1,1,1,1,2,1,0,11,,,,,,,,,
2580,F,50技~54技,100,2,1,1,1,1,1,0,11,,,,,,,,,
2589,F,50技~54技,100,1,2,1,1,1,1,0,11,,,,,,,,,
2642,F,50技~54技,13,1,2,1,1,1,1,0,11,,,,,,,,,
2739,F,50技~54技,460,1,1,1,1,1,2,0,11,,,,,,,,,
2793,F,50技~54技,52,1,1,1,1,1,2,0,11,,,,,,,,,
3211,F,50技~54技,16,2,1,1,1,1,1,0,11,,,,,,,,,
3289,F,50技~54技,100,1,1,2,1,1,1,0,11,,,,,,,,,
3293,F,50技~54技,100,1,1,2,1,1,1,0,11,,,,,,,,,
3330,F,50技~54技,100,1,2,1,1,1,1,0,11,,,,,,,,,
3688,F,45技~49技,610,1,2,1,1,1,1,0,11,,,,,,,,,
3913,F,45技~49技,39,1,1,1,2,1,1,0,11,,,,,,,,,
4011,F,45技~49技,310,1,1,1,1,1,2,0,11,,,,,,,,,
4167,F,45技~49技,16,1,1,1,1,1,2,0,11,,,,,,,,,
4246,M,45技~49技,540,2,1,1,1,1,1,0,11,,,,,,,,,
4251,F,45技~49技,100,2,1,1,1,1,1,0,11,,,,,,,,,
4298,F,45技~49技,540,1,1,1,1,2,1,0,11,,,,,,,,,
4404,F,45技~49技,500,1,2,1,1,1,1,0,11,,,,,,,,,
4427,F,45技~49技,610,1,1,2,1,1,1,0,11,,,,,,,,,
4626,F,45技~49技,540,1,1,1,1,1,2,0,11,,,,,,,,,
4673,M,45技~49技,210,1,1,1,1,2,1,0,11,,,,,,,,,
4834,F,45技~49技,39,1,1,1,1,2,1,0,11,,,,,,,,,
4862,F,45技~49技,55,1,1,1,1,1,2,0,11,,,,,,,,,
5034,M,45技~49技,210,1,1,1,1,1,2,0,11,,,,,,,,,
5249,M,45技~49技,540,1,1,1,1,1,2,0,11,,,,,,,,,
5287,F,45技~49技,100,1,2,1,1,1,1,0,11,,,,,,,,,
5416,F,45技~49技,100,1,1,1,2,1,1,0,11,,,,,,,,,
5934,F,40技~44技,460,1,1,1,1,1,2,0,11,,,,,,,,,
5951,F,40技~44技,100,1,1,1,1,1,2,0,11,,,,,,,,,
5957,F,40技~44技,460,2,1,1,1,1,1,0,11,,,,,,,,,
5961,F,40技~44技,55,1,1,1,1,1,2,0,11,,,,,,,,,
6175,F,40技~44技,610,1,1,1,1,2,1,0,11,,,,,,,,,
6291,F,40技~44技,500,1,1,1,1,2,1,0,11,,,,,,,,,
6556,F,40技~44技,100,1,1,1,2,1,1,0,11,,,,,,,,,
6615,M,40技~44技,39,1,2,1,1,1,1,0,11,,,,,,,,,
6758,F,40技~44技,100,1,1,2,1,1,1,0,11,,,,,,,,,
6767,F,40技~44技,100,1,1,1,1,1,2,0,11,,,,,,,,,
6789,F,40技~44技,100,1,1,1,1,2,1,0,11,,,,,,,,,
6834,M,40技~44技,100,1,1,1,1,1,2,0,11,,,,,,,,,
7125,M,40技~44技,440,1,1,1,1,1,2,0,11,,,,,,,,,
7345,F,40技~44技,39,1,1,1,2,1,1,0,11,,,,,,,,,
7504,F,40技~44技,55,1,2,1,1,1,1,0,11,,,,,,,,,
7508,M,40技~44技,460,1,2,1,1,1,1,0,11,,,,,,,,,
7658,F,40技~44技,210,1,1,1,1,1,2,0,11,,,,,,,,,
7687,F,40技~44技,100,2,1,1,1,1,1,0,11,,,,,,,,,
7759,F,40技~44技,100,1,1,2,1,1,1,0,11,,,,,,,,,
7763,F,40技~44技,540,1,1,1,2,1,1,0,11,,,,,,,,,
7786,F,40技~44技,460,1,1,2,1,1,1,0,11,,,,,,,,,
7809,F,40技~44技,100,2,1,1,1,1,1,0,11,,,,,,,,,
7909,F,35技~39技,460,1,1,1,2,1,1,0,11,,,,,,,,,
8108,M,35技~39技,100,1,1,1,1,2,1,0,11,,,,,,,,,
8285,F,35技~39技,100,1,1,1,1,2,1,0,11,,,,,,,,,
8288,M,35技~39技,100,1,1,1,1,1,2,0,11,,,,,,,,,
8312,F,35技~39技,100,1,1,1,1,1,2,0,11,,,,,,,,,
8454,F,35技~39技,460,1,1,1,1,1,2,0,11,,,,,,,,,
8592,F,35技~39技,43,1,1,1,1,1,2,0,11,,,,,,,,,
8621,F,35技~39技,460,1,1,1,1,1,2,0,11,,,,,,,,,
8670,F,35技~39技,16,1,2,1,1,1,1,0,11,,,,,,,,,
8723,F,35技~39技,75,2,1,1,1,1,1,0,11,,,,,,,,,
8740,F,35技~39技,210,1,1,1,2,1,1,0,11,,,,,,,,,
8821,F,35技~39技,210,1,2,1,1,1,1,0,11,,,,,,,,,
8865,F,35技~39技,460,1,1,1,1,1,2,0,11,,,,,,,,,
8880,F,35技~39技,100,2,1,1,1,1,1,0,11,,,,,,,,,
8915,F,35技~39技,16,1,1,1,1,2,1,0,11,,,,,,,,,
8980,F,35技~39技,24,1,1,2,1,1,1,0,11,,,,,,,,,
9387,F,30技~34技,30,1,1,1,1,2,1,0,11,,,,,,,,,
9538,M,30技~34技,49,1,1,1,1,1,2,0,11,,,,,,,,,
9579,F,30技~34技,460,1,2,1,1,1,1,0,11,,,,,,,,,
9655,M,30技~34技,16,1,2,1,1,1,1,0,11,,,,,,,,,
9708,F,30技~34技,55,1,1,1,2,1,1,0,11,,,,,,,,,
9736,F,30技~34技,100,1,1,1,1,1,2,0,11,,,,,,,,,
9802,F,30技~34技,36,1,1,1,1,2,1,0,11,,,,,,,,,
9810,F,30技~34技,60,2,1,1,1,1,1,0,11,,,,,,,,,
10017,F,50技~54技,100,1,1,1,1,1,2,0,11,,,,,,,,,
10114,F,35技~39技,210,1,1,1,1,2,1,0,11,,,,,,,,,
10453,F,45技~49技,100,1,2,1,1,1,1,0,11,,,,,,,,,
10525,F,40技~44技,310,1,1,1,2,1,1,0,11,,,,,,,,,
10531,F,35技~39技,460,1,1,1,1,1,2,0,11,,,,,,,,,
10538,F,50技~54技,49,1,1,2,1,1,1,0,11,,,,,,,,,
10770,F,45技~49技,460,1,1,1,1,2,1,0,11,,,,,,,,,
10930,M,50技~54技,100,1,1,1,1,1,2,0,11,,,,,,,,,
11176,F,30技~34技,540,1,2,1,1,1,1,0,11,,,,,,,,,
11595,F,50技~54技,360,1,1,1,1,1,2,0,11,,,,,,,,,
11650,F,50技~54技,55,1,1,1,1,1,2,0,11,,,,,,,,,
11765,F,40技~44技,460,1,1,1,1,1,2,0,11,,,,,,,,,
11789,F,45技~49技,360,1,1,1,1,1,2,0,11,,,,,,,,,
12014,M,30技~34技,270,2,1,1,1,1,1,0,11,,,,,,,,,
12271,F,30技~34技,210,1,1,1,1,1,2,0,11,,,,,,,,,
12512,F,30技~34技,49,1,1,1,1,1,2,0,11,,,,,,,,,
12627,M,35技~39技,100,2,1,1,1,1,1,0,11,,,,,,,,,
12644,F,35技~39技,55,1,1,1,1,1,2,0,11,,,,,,,,,
12717,F,30技~34技,210,2,1,1,1,1,1,0,11,,,,,,,,,
12722,F,25技~29技,75,1,1,2,1,1,1,0,11,,,,,,,,,
12793,F,45技~49技,540,1,1,1,1,2,1,0,11,,,,,,,,,
13076,M,60技捞惑,360,1,1,1,1,1,2,0,11,,,,,,,,,
13123,F,25技~29技,540,1,1,1,1,2,1,0,11,,,,,,,,,
13156,F,40技~44技,460,1,1,1,1,2,1,0,11,,,,,,,,,
13236,F,45技~49技,460,1,1,2,1,1,1,0,11,,,,,,,,,
13494,F,30技~34技,540,2,1,1,1,1,1,0,11,,,,,,,,,
13537,F,35技~39技,55,1,1,1,1,2,1,0,11,,,,,,,,,
13540,F,45技~49技,10,1,1,1,1,2,1,0,11,,,,,,,,,
13575,F,50技~54技,55,2,1,1,1,1,1,0,11,,,,,,,,,
13665,F,30技~34技,570,1,1,1,1,1,2,0,11,,,,,,,,,
13694,F,35技~39技,460,2,1,1,1,1,1,0,11,,,,,,,,,
13695,M,30技~34技,10,1,1,1,2,1,1,0,11,,,,,,,,,
13764,F,40技~44技,210,1,1,1,2,1,1,0,11,,,,,,,,,
13815,F,50技~54技,100,1,1,2,1,1,1,0,11,,,,,,,,,
14331,F,45技~49技,55,2,1,1,1,1,1,0,11,,,,,,,,,
14371,F,30技~34技,55,1,1,1,2,1,1,0,11,,,,,,,,,
14374,F,35技~39技,100,1,1,2,1,1,1,0,11,,,,,,,,,
14466,F,35技~39技,60,1,1,1,1,2,1,0,11,,,,,,,,,
14598,M,40技~44技,100,1,1,1,1,2,1,0,11,,,,,,,,,
14677,F,50技~54技,210,1,1,2,1,1,1,0,11,,,,,,,,,
14885,F,25技~29技,210,1,1,1,1,1,2,0,11,,,,,,,,,
15029,F,35技~39技,210,1,1,1,1,1,2,0,11,,,,,,,,,
15123,M,30技~34技,55,1,1,2,1,1,1,0,11,,,,,,,,,
15364,F,45技~49技,410,1,2,1,1,1,1,0,11,,,,,,,,,
15528,F,50技~54技,360,1,1,1,2,1,1,0,11,,,,,,,,,
15563,F,30技~34技,100,1,2,1,1,1,1,0,11,,,,,,,,,
15714,M,50技~54技,100,1,2,1,1,1,1,0,11,,,,,,,,,
15894,F,60技捞惑,100,1,1,1,1,2,1,0,11,,,,,,,,,
15990,F,40技~44技,540,1,1,1,1,2,1,0,11,,,,,,,,,
16014,F,20技~24技,100,1,1,1,1,2,1,0,11,,,,,,,,,
16079,F,55技~59技,500,1,1,1,1,1,2,0,11,,,,,,,,,
16104,F,55技~59技,100,2,1,1,1,1,1,0,11,,,,,,,,,
16216,F,50技~54技,540,1,1,1,1,2,1,0,11,,,,,,,,,
16703,F,20技~24技,460,1,1,1,1,1,2,0,11,,,,,,,,,
16777,F,45技~49技,100,1,1,1,1,1,2,0,11,,,,,,,,,
16948,F,55技~59技,100,1,1,1,2,1,1,0,11,,,,,,,,,
17015,F,30技~34技,100,2,1,1,1,1,1,0,11,,,,,,,,,
17098,M,25技~29技,82,1,1,1,1,2,1,0,11,,,,,,,,,
17112,F,20技~24技,460,1,1,1,1,2,1,0,11,,,,,,,,,
17198,F,55技~59技,500,1,1,1,1,1,2,0,11,,,,,,,,,
17221,M,35技~39技,270,1,1,1,1,2,1,0,11,,,,,,,,,
17255,F,60技捞惑,55,1,1,2,1,1,1,0,11,,,,,,,,,
17265,F,55技~59技,610,1,1,2,1,1,1,0,11,,,,,,,,,
17356,F,25技~29技,55,1,1,1,2,1,1,0,11,,,,,,,,,
17395,M,40技~44技,60,1,1,2,1,1,1,0,11,,,,,,,,,
17503,F,55技~59技,500,2,1,1,1,1,1,0,11,,,,,,,,,
17550,F,55技~59技,210,2,1,1,1,1,1,0,11,,,,,,,,,
17682,F,40技~44技,270,1,1,1,2,1,1,0,11,,,,,,,,,
17739,F,45技~49技,460,1,1,1,2,1,1,0,11,,,,,,,,,
17793,F,45技~49技,55,1,1,1,1,1,2,0,11,,,,,,,,,
17805,F,35技~39技,100,1,1,1,1,1,2,0,11,,,,,,,,,
17827,F,25技~29技,540,1,1,1,1,1,2,0,11,,,,,,,,,
18267,F,20技~24技,24,1,2,1,1,1,1,0,11,,,,,,,,,
18575,F,55技~59技,43,1,1,2,1,1,1,0,11,,,,,,,,,
19014,F,45技~49技,100,1,2,1,1,1,1,0,11,,,,,,,,,
19097,M,20技~24技,65,2,1,1,1,1,1,0,11,,,,,,,,,
19276,F,55技~59技,310,1,1,2,1,1,1,0,11,,,,,,,,,
65,F,60技捞惑,55,1,2,1,2,1,1,0,10,,,,,,,,,
200,F,60技捞惑,210,2,2,1,1,1,1,0,10,,,,,,,,,
222,F,60技捞惑,60,2,1,1,2,1,1,0,10,,,,,,,,,
224,M,60技捞惑,100,2,2,1,1,1,1,0,10,,,,,,,,,
231,F,60技捞惑,55,1,2,1,2,1,1,0,10,,,,,,,,,
263,F,60技捞惑,100,1,1,1,1,2,2,0,10,,,,,,,,,
272,F,60技捞惑,100,1,1,1,2,1,2,0,10,,,,,,,,,
284,M,60技捞惑,100,2,1,1,1,2,1,0,10,,,,,,,,,
328,F,60技捞惑,27,1,2,1,1,1,2,0,10,,,,,,,,,
349,F,60技捞惑,16,2,1,1,2,1,1,0,10,,,,,,,,,
358,F,60技捞惑,100,2,1,1,1,1,2,0,10,,,,,,,,,
360,M,60技捞惑,55,1,2,2,1,1,1,0,10,,,,,,,,,
369,M,60技捞惑,340,3,1,1,1,1,1,0,10,,,,,,,,,
454,F,60技捞惑,55,1,1,2,1,2,1,0,10,,,,,,,,,
528,F,60技捞惑,55,1,1,2,2,1,1,0,10,,,,,,,,,
535,F,60技捞惑,460,2,2,1,1,1,1,0,10,,,,,,,,,
560,F,60技捞惑,72,2,1,2,1,1,1,0,10,,,,,,,,,
599,F,60技捞惑,100,2,2,1,1,1,1,0,10,,,,,,,,,
608,F,60技捞惑,55,1,1,1,2,1,2,0,10,,,,,,,,,
659,F,60技捞惑,43,2,1,2,1,1,1,0,10,,,,,,,,,
706,F,60技捞惑,55,1,2,1,1,2,1,0,10,,,,,,,,,
714,F,60技捞惑,100,2,2,1,1,1,1,0,10,,,,,,,,,
722,F,60技捞惑,100,1,1,1,2,2,1,0,10,,,,,,,,,
778,M,60技捞惑,460,1,1,1,1,2,2,0,10,,,,,,,,,
841,F,55技~59技,460,1,1,1,2,2,1,0,10,,,,,,,,,
896,F,55技~59技,100,1,2,2,1,1,1,0,10,,,,,,,,,
922,F,55技~59技,49,2,2,1,1,1,1,0,10,,,,,,,,,
932,F,55技~59技,60,1,2,2,1,1,1,0,10,,,,,,,,,
947,F,55技~59技,16,1,1,2,1,2,1,0,10,,,,,,,,,
986,F,55技~59技,210,1,1,1,1,1,3,0,10,,,,,,,,,
992,F,55技~59技,55,2,2,1,1,1,1,0,10,,,,,,,,,
1070,F,55技~59技,100,1,1,1,2,2,1,0,10,,,,,,,,,
1168,F,55技~59技,55,1,1,1,1,2,2,0,10,,,,,,,,,
1237,F,55技~59技,49,1,1,2,1,2,1,0,10,,,,,,,,,
1241,F,55技~59技,460,1,2,1,1,1,2,0,10,,,,,,,,,
1303,F,55技~59技,100,1,1,1,1,2,2,0,10,,,,,,,,,
1316,F,55技~59技,100,1,2,2,1,1,1,0,10,,,,,,,,,
1475,F,55技~59技,16,1,1,2,1,1,2,0,10,,,,,,,,,
1544,F,55技~59技,360,2,2,1,1,1,1,0,10,,,,,,,,,
1641,F,55技~59技,100,1,1,1,1,3,1,0,10,,,,,,,,,
1649,F,55技~59技,360,1,2,1,1,2,1,0,10,,,,,,,,,
1663,F,55技~59技,55,2,1,2,1,1,1,0,10,,,,,,,,,
1802,F,55技~59技,55,2,1,1,1,1,2,0,10,,,,,,,,,
1974,F,50技~54技,460,1,1,2,1,1,2,0,10,,,,,,,,,
2021,F,50技~54技,210,1,1,1,1,2,2,0,10,,,,,,,,,
2048,F,50技~54技,85,1,1,2,1,2,1,0,10,,,,,,,,,
2080,F,50技~54技,27,1,1,1,1,2,2,0,10,,,,,,,,,
2092,F,50技~54技,500,1,1,2,2,1,1,0,10,,,,,,,,,
2125,F,50技~54技,460,1,1,1,2,2,1,0,10,,,,,,,,,
2248,F,50技~54技,500,2,2,1,1,1,1,0,10,,,,,,,,,
2325,F,50技~54技,460,1,1,1,1,2,2,0,10,,,,,,,,,
2345,F,50技~54技,460,2,1,1,1,1,2,0,10,,,,,,,,,
2356,F,50技~54技,47,1,2,1,1,2,1,0,10,,,,,,,,,
2429,F,50技~54技,460,3,1,1,1,1,1,0,10,,,,,,,,,
2484,F,50技~54技,100,1,1,1,1,2,2,0,10,,,,,,,,,
2491,F,50技~54技,55,2,1,2,1,1,1,0,10,,,,,,,,,
2512,F,50技~54技,100,1,1,1,1,2,2,0,10,,,,,,,,,
2520,M,50技~54技,210,1,1,1,1,2,2,0,10,,,,,,,,,
2725,F,50技~54技,460,1,3,1,1,1,1,0,10,,,,,,,,,
2760,F,50技~54技,60,1,1,2,2,1,1,0,10,,,,,,,,,
2764,F,50技~54技,410,1,1,2,2,1,1,0,10,,,,,,,,,
2869,F,50技~54技,55,1,1,1,1,2,2,0,10,,,,,,,,,
2971,F,50技~54技,100,2,1,2,1,1,1,0,10,,,,,,,,,
3021,F,50技~54技,10,2,2,1,1,1,1,0,10,,,,,,,,,
3028,F,50技~54技,210,1,2,1,1,1,2,0,10,,,,,,,,,
3039,F,50技~54技,100,1,1,2,1,1,2,0,10,,,,,,,,,
3064,F,50技~54技,210,2,1,2,1,1,1,0,10,,,,,,,,,
3106,F,50技~54技,39,1,2,1,1,1,2,0,10,,,,,,,,,
3128,F,50技~54技,610,1,2,1,1,1,2,0,10,,,,,,,,,
3313,F,50技~54技,460,1,2,2,1,1,1,0,10,,,,,,,,,
3333,F,50技~54技,39,1,1,2,2,1,1,0,10,,,,,,,,,
3345,F,50技~54技,55,2,2,1,1,1,1,0,10,,,,,,,,,
3443,F,50技~54技,460,2,2,1,1,1,1,0,10,,,,,,,,,
3495,F,50技~54技,20,1,1,1,1,2,2,0,10,,,,,,,,,
3524,F,45技~49技,100,1,1,1,1,2,2,0,10,,,,,,,,,
3612,F,45技~49技,500,1,1,1,1,2,2,0,10,,,,,,,,,
3618,F,45技~49技,340,2,1,1,1,1,2,0,10,,,,,,,,,
3706,F,45技~49技,240,1,1,1,1,2,2,0,10,,,,,,,,,
3786,F,45技~49技,460,3,1,1,1,1,1,0,10,,,,,,,,,
3846,F,45技~49技,100,1,2,2,1,1,1,0,10,,,,,,,,,
3850,M,45技~49技,270,1,1,1,2,2,1,0,10,,,,,,,,,
3893,F,45技~49技,55,2,1,1,2,1,1,0,10,,,,,,,,,
3960,F,45技~49技,100,1,2,2,1,1,1,0,10,,,,,,,,,
4058,F,45技~49技,360,1,1,2,1,2,1,0,10,,,,,,,,,
4061,F,45技~49技,16,1,1,2,1,2,1,0,10,,,,,,,,,
4080,F,45技~49技,210,1,1,1,1,2,2,0,10,,,,,,,,,
4111,F,45技~49技,500,1,1,1,1,2,2,0,10,,,,,,,,,
4261,F,45技~49技,55,1,1,1,2,1,2,0,10,,,,,,,,,
4344,F,45技~49技,16,1,1,2,2,1,1,0,10,,,,,,,,,
4447,F,45技~49技,55,1,1,1,1,2,2,0,10,,,,,,,,,
4480,F,45技~49技,570,2,1,1,1,1,2,0,10,,,,,,,,,
4506,F,45技~49技,210,2,1,1,1,2,1,0,10,,,,,,,,,
4552,M,45技~49技,100,2,1,2,1,1,1,0,10,,,,,,,,,
4676,F,45技~49技,55,3,1,1,1,1,1,0,10,,,,,,,,,
4692,M,45技~49技,500,1,1,1,2,2,1,0,10,,,,,,,,,
4752,F,45技~49技,55,2,1,1,2,1,1,0,10,,,,,,,,,
4801,F,45技~49技,100,1,2,1,1,1,2,0,10,,,,,,,,,
4876,F,45技~49技,360,1,1,1,1,2,2,0,10,,,,,,,,,
4886,M,45技~49技,460,1,1,2,2,1,1,0,10,,,,,,,,,
4940,F,45技~49技,460,1,2,1,1,1,2,0,10,,,,,,,,,
4962,F,45技~49技,240,1,1,1,2,2,1,0,10,,,,,,,,,
4968,F,45技~49技,65,1,1,1,2,1,2,0,10,,,,,,,,,
5014,F,45技~49技,610,2,2,1,1,1,1,0,10,,,,,,,,,
5052,F,45技~49技,16,1,1,1,1,2,2,0,10,,,,,,,,,
5136,F,45技~49技,100,1,2,1,2,1,1,0,10,,,,,,,,,
5267,F,45技~49技,100,1,2,1,1,2,1,0,10,,,,,,,,,
5288,F,45技~49技,65,1,1,1,2,2,1,0,10,,,,,,,,,
5332,M,45技~49技,540,1,1,1,1,2,2,0,10,,,,,,,,,
5405,F,45技~49技,55,1,1,2,1,1,2,0,10,,,,,,,,,
5454,F,45技~49技,610,2,1,1,2,1,1,0,10,,,,,,,,,
5489,F,45技~49技,360,2,1,1,1,1,2,0,10,,,,,,,,,
5555,F,45技~49技,49,1,2,1,1,1,2,0,10,,,,,,,,,
5583,M,45技~49技,360,1,1,1,1,2,2,0,10,,,,,,,,,
5749,F,45技~49技,55,1,1,1,2,2,1,0,10,,,,,,,,,
5760,M,45技~49技,49,1,1,1,2,1,2,0,10,,,,,,,,,
5809,F,40技~44技,55,1,1,1,1,2,2,0,10,,,,,,,,,
5959,F,40技~44技,270,2,2,1,1,1,1,0,10,,,,,,,,,
6129,F,40技~44技,500,1,2,1,2,1,1,0,10,,,,,,,,,
6199,F,40技~44技,100,1,1,2,2,1,1,0,10,,,,,,,,,
6367,F,40技~44技,340,1,2,1,2,1,1,0,10,,,,,,,,,
6374,F,40技~44技,100,2,1,1,1,2,1,0,10,,,,,,,,,
6401,F,40技~44技,16,2,1,1,1,2,1,0,10,,,,,,,,,
6449,F,40技~44技,100,2,2,1,1,1,1,0,10,,,,,,,,,
6627,F,40技~44技,100,1,1,1,2,2,1,0,10,,,,,,,,,
6646,F,40技~44技,310,1,2,2,1,1,1,0,10,,,,,,,,,
6735,F,40技~44技,500,1,2,1,2,1,1,0,10,,,,,,,,,
6746,F,40技~44技,100,2,1,1,1,1,2,0,10,,,,,,,,,
6805,F,40技~44技,55,1,1,2,2,1,1,0,10,,,,,,,,,
6838,F,40技~44技,55,2,1,2,1,1,1,0,10,,,,,,,,,
6936,F,40技~44技,100,1,2,1,1,2,1,0,10,,,,,,,,,
7075,F,40技~44技,500,1,1,1,1,2,2,0,10,,,,,,,,,
7095,F,40技~44技,47,1,1,2,1,1,2,0,10,,,,,,,,,
7186,F,40技~44技,100,1,1,1,2,2,1,0,10,,,,,,,,,
7289,F,40技~44技,55,2,1,1,1,1,2,0,10,,,,,,,,,
7321,F,40技~44技,10,1,2,1,1,1,2,0,10,,,,,,,,,
7412,F,40技~44技,100,2,1,1,1,1,2,0,10,,,,,,,,,
7464,F,40技~44技,540,1,2,2,1,1,1,0,10,,,,,,,,,
7494,F,40技~44技,210,2,2,1,1,1,1,0,10,,,,,,,,,
7618,F,40技~44技,16,2,1,2,1,1,1,0,10,,,,,,,,,
7619,M,40技~44技,55,2,1,1,1,2,1,0,10,,,,,,,,,
7672,F,40技~44技,210,1,1,1,1,2,2,0,10,,,,,,,,,
7694,M,40技~44技,410,1,2,1,1,1,2,0,10,,,,,,,,,
7702,F,40技~44技,100,1,2,1,1,2,1,0,10,,,,,,,,,
7703,F,40技~44技,460,1,1,1,1,2,2,0,10,,,,,,,,,
7734,M,40技~44技,100,1,1,1,1,2,2,0,10,,,,,,,,,
7754,F,40技~44技,570,2,1,1,1,1,2,0,10,,,,,,,,,
7769,M,40技~44技,610,1,1,2,1,2,1,0,10,,,,,,,,,
7783,F,40技~44技,540,2,1,1,1,2,1,0,10,,,,,,,,,
